Callsign,Latitude,Longitude,Altitude,Time,Home Long,Home Lat,Ground Distance (mi),Distance in Air (mi),,,
SKV7560 ,45.03,-68.11,37000,2021-03-01T00:47:05,-69.344,44.845,61.6925142141776,62.0892294012136,,,
SKV7560 ,45.03,-68.11,37000,2021-03-01T00:47:05,-69.344,44.845,61.6925142141776,62.0892294012136,,,
SKV7560 ,45.03,-68.11,37000,2021-03-01T00:47:06,-69.344,44.845,61.6925142141776,62.0892294012136,,,
SKV7560 ,45.03,-68.1,37000,2021-03-01T00:47:07,-69.344,44.845,62.1710649013059,62.5647457321806,,,
SKV7560 ,45.03,-68.1,37000,2021-03-01T00:47:07,-69.344,44.845,62.1710649013059,62.5647457321806,,,
SKV7560 ,45.03,-68.1,37000,2021-03-01T00:47:08,-69.344,44.845,62.1710649013059,62.5647457321806,,,
SKV7560 ,45.03,-68.1,37000,2021-03-01T00:47:08,-69.344,44.845,62.1710649013059,62.5647457321806,,,
SKV7560 ,45.03,-68.1,37000,2021-03-01T00:47:09,-69.344,44.845,62.1710649013059,62.5647457321806,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:09,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:10,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:11,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:11,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:11,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.09,37000,2021-03-01T00:47:12,-69.344,44.845,62.6497780060979,63.040469396915,,,
SKV7560 ,45.03,-68.08,37000,2021-03-01T00:47:12,-69.344,44.845,63.128649826484,63.5163957296449,,,
SKV7560 ,45.03,-68.08,37000,2021-03-01T00:47:13,-69.344,44.845,63.128649826484,63.5163957296449,,,
SKV7560 ,45.03,-68.08,37000,2021-03-01T00:47:13,-69.344,44.845,63.128649826484,63.5163957296449,,,
SKV7560 ,45.03,-68.08,37000,2021-03-01T00:47:14,-69.344,44.845,63.128649826484,63.5163957296449,,,
SKV7560 ,45.03,-68.08,37000,2021-03-01T00:47:14,-69.344,44.845,63.128649826484,63.5163957296449,,,
SKV7560 ,45.02,-68.06,37000,2021-03-01T00:47:20,-69.344,44.845,63.9580120070904,64.3407600007113,,,
SKV7560 ,45.02,-68.05,37000,2021-03-01T00:47:21,-69.344,44.845,64.4383807666807,64.8182922746484,,,
SKV7560 ,45.02,-68.05,37000,2021-03-01T00:47:22,-69.344,44.845,64.4383807666807,64.8182922746484,,,
SKV7560 ,45.02,-68.05,37000,2021-03-01T00:47:22,-69.344,44.845,64.4383807666807,64.8182922746484,,,
SKV7560 ,45.02,-68.04,37000,2021-03-01T00:47:23,-69.344,44.845,64.9188800196415,65.2959959000138,,,
SKV7560 ,45.02,-68.04,37000,2021-03-01T00:47:24,-69.344,44.845,64.9188800196415,65.2959959000138,,,
SKV7560 ,45.02,-68.04,37000,2021-03-01T00:47:25,-69.344,44.845,64.9188800196415,65.2959959000138,,,
SKV7560 ,45.02,-68.03,37000,2021-03-01T00:47:27,-69.344,44.845,65.3995068824411,65.7738671360935,,,
SKV7560 ,45.02,-68.02,37000,2021-03-01T00:47:30,-69.344,44.845,65.8802585549712,66.2519023488373,,,
SKV7560 ,45.02,-68.01,37000,2021-03-01T00:47:32,-69.344,44.845,66.3611323174211,66.7300980069735,,,
SKV7560 ,45.02,-68.01,37000,2021-03-01T00:47:34,-69.344,44.845,66.3611323174211,66.7300980069735,,,
SKV7560 ,45.02,-67.99,37000,2021-03-01T00:47:40,-69.344,44.845,67.3232356180674,67.6869570275975,,,
SKV7560 ,45.01,-67.98,37000,2021-03-01T00:47:43,-69.344,44.845,67.6903996409377,68.0521586808228,,,
SKV7560 ,45.01,-67.97,37000,2021-03-01T00:47:44,-69.344,44.845,68.1726252358807,68.5318387986333,,,
SKV7560 ,45.01,-67.97,37000,2021-03-01T00:47:45,-69.344,44.845,68.1726252358807,68.5318387986333,,,
SKV7560 ,45.01,-67.97,37000,2021-03-01T00:47:46,-69.344,44.845,68.1726252358807,68.5318387986333,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:46,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:46,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:47,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:48,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:48,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.96,37000,2021-03-01T00:47:49,-69.344,44.845,68.6549487401684,69.0116517994256,,,
SKV7560 ,45.01,-67.95,37000,2021-03-01T00:47:49,-69.344,44.845,69.1373680974038,69.4915949234577,,,
SKV7560 ,45.01,-67.95,37000,2021-03-01T00:47:50,-69.344,44.845,69.1373680974038,69.4915949234577,,,
SKV7560 ,45.01,-67.95,37000,2021-03-01T00:47:50,-69.344,44.845,69.1373680974038,69.4915949234577,,,
SKV7560 ,45.01,-67.94,37000,2021-03-01T00:47:52,-69.344,44.845,69.6198813077887,69.9716654859709,,,
SKV7560 ,45.01,-67.94,37000,2021-03-01T00:47:54,-69.344,44.845,69.6198813077887,69.9716654859709,,,
SKV7560 ,45.01,-67.93,37000,2021-03-01T00:47:55,-69.344,44.845,70.1024864260045,70.4518608744876,,,
SKV7560 ,45.01,-67.93,37000,2021-03-01T00:47:56,-69.344,44.845,70.1024864260045,70.4518608744876,,,
SKV7560 ,45.01,-67.93,37000,2021-03-01T00:47:56,-69.344,44.845,70.1024864260045,70.4518608744876,,,
SKV7560 ,45.01,-67.92,37000,2021-03-01T00:47:58,-69.344,44.845,70.5851815596716,70.9321785467063,,,
SKV7560 ,45.01,-67.91,37000,2021-03-01T00:48:02,-69.344,44.845,71.0679648673803,71.4126160279907,,,
SKV7560 ,45,-67.89,37000,2021-03-01T00:48:06,-69.344,44.845,71.9338076100615,72.274329985489,,,
SKV7560 ,45,-67.88,37000,2021-03-01T00:48:10,-69.344,44.845,72.4175958603229,72.7558539758766,,,
SKV7560 ,45,-67.88,37000,2021-03-01T00:48:10,-69.344,44.845,72.4175958603229,72.7558539758766,,,
SKV7560 ,45,-67.88,37000,2021-03-01T00:48:10,-69.344,44.845,72.4175958603229,72.7558539758766,,,
SKV7560 ,45,-67.87,37000,2021-03-01T00:48:12,-69.344,44.845,72.9014561188627,73.2374794884456,,,
SKV7560 ,45,-67.87,37000,2021-03-01T00:48:12,-69.344,44.845,72.9014561188627,73.2374794884456,,,
SKV7560 ,45,-67.86,37000,2021-03-01T00:48:15,-69.344,44.845,73.3853869540493,73.7192045261313,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:17,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:18,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:18,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:19,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:19,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.85,37000,2021-03-01T00:48:19,-69.344,44.845,73.8693869714695,74.2010271432325,,,
SKV7560 ,45,-67.84,37000,2021-03-01T00:48:20,-69.344,44.845,74.3534548128708,74.6829454439207,,,
SKV7560 ,45,-67.84,37000,2021-03-01T00:48:21,-69.344,44.845,74.3534548128708,74.6829454439207,,,
SKV7560 ,45,-67.84,37000,2021-03-01T00:48:21,-69.344,44.845,74.3534548128708,74.6829454439207,,,
SKV7560 ,45,-67.84,37000,2021-03-01T00:48:22,-69.344,44.845,74.3534548128708,74.6829454439207,,,
SKV7560 ,45,-67.83,37000,2021-03-01T00:48:23,-69.344,44.845,74.8375891548653,75.1649575805271,,,
SKV7560 ,44.99,-67.83,37000,2021-03-01T00:48:24,-69.344,44.845,74.7482419766732,75.0760000011542,,,
SKV7560 ,44.99,-67.77,37000,2021-03-01T00:48:41,-69.344,44.845,77.6582160467717,77.9737431263697,,,
SKV7560 ,44.99,-67.77,37000,2021-03-01T00:48:42,-69.344,44.845,77.6582160467717,77.9737431263697,,,
UAL70   ,43.86,-69.88,38975,2021-03-01T00:44:51,-69.344,44.845,73.0269375986771,73.3990601842825,,,
UAL70   ,43.88,-69.84,38975,2021-03-01T00:45:03,-69.344,44.845,71.0337927872665,71.4163016309244,,,
UAL70   ,43.89,-69.84,39000,2021-03-01T00:45:05,-69.344,44.845,70.3849396879669,70.7714496103552,,,
UAL70   ,43.89,-69.84,38975,2021-03-01T00:45:06,-69.344,44.845,70.3849396879669,70.7709555946052,,,
UAL70   ,43.89,-69.84,38975,2021-03-01T00:45:06,-69.344,44.845,70.3849396879669,70.7709555946052,,,
UAL70   ,43.89,-69.84,38975,2021-03-01T00:45:07,-69.344,44.845,70.3849396879669,70.7709555946052,,,
UAL70   ,43.89,-69.83,39000,2021-03-01T00:45:08,-69.344,44.845,70.2145623411005,70.602004998616,,,
UAL70   ,43.89,-69.83,38975,2021-03-01T00:45:09,-69.344,44.845,70.2145623411005,70.6015097972213,,,
UAL70   ,43.9,-69.83,38975,2021-03-01T00:45:10,-69.344,44.845,69.5649595194018,69.9555002400159,,,
UAL70   ,43.9,-69.82,39000,2021-03-01T00:45:12,-69.344,44.845,69.3961127261797,69.7880993191315,,,
UAL70   ,43.9,-69.82,39000,2021-03-01T00:45:13,-69.344,44.845,69.3961127261797,69.7880993191315,,,
UAL70   ,43.9,-69.82,39000,2021-03-01T00:45:14,-69.344,44.845,69.3961127261797,69.7880993191315,,,
UAL70   ,43.91,-69.82,39000,2021-03-01T00:45:15,-69.344,44.845,68.7457490998035,69.1414229269651,,,
UAL70   ,43.91,-69.81,38975,2021-03-01T00:45:16,-69.344,44.845,68.5784701096413,68.9745966532159,,,
UAL70   ,43.91,-69.8,39000,2021-03-01T00:45:20,-69.344,44.845,68.4143465756318,68.8119260189902,,,
UAL70   ,43.92,-69.79,39000,2021-03-01T00:45:24,-69.344,44.845,67.599190127697,68.0015356517251,,,
UAL70   ,43.92,-69.79,38975,2021-03-01T00:45:25,-69.344,44.845,67.599190127697,68.0010215130286,,,
UAL70   ,43.92,-69.79,39000,2021-03-01T00:45:26,-69.344,44.845,67.599190127697,68.0015356517251,,,
UAL70   ,43.94,-69.77,39000,2021-03-01T00:45:32,-69.344,44.845,65.9716218158376,66.3838325956269,,,
UAL70   ,43.94,-69.77,38975,2021-03-01T00:45:32,-69.344,44.845,65.9716218158376,66.3833059278215,,,
UAL70   ,43.94,-69.77,39000,2021-03-01T00:45:34,-69.344,44.845,65.9716218158376,66.3838325956269,,,
UAL70   ,43.94,-69.76,39000,2021-03-01T00:45:35,-69.344,44.845,65.8158977678226,66.2290777835294,,,
UAL70   ,43.95,-69.76,39000,2021-03-01T00:45:38,-69.344,44.845,65.159274736464,65.5765920832602,,,
UAL70   ,43.97,-69.72,39000,2021-03-01T00:45:52,-69.344,44.845,63.240941327415,63.6708332366545,,,
UAL70   ,43.98,-69.72,39000,2021-03-01T00:45:54,-69.344,44.845,62.5802901551512,63.0146892476289,,,
UAL70   ,43.98,-69.71,39000,2021-03-01T00:45:55,-69.344,44.845,62.4357253378488,62.8711232883238,,,
UAL70   ,43.99,-69.7,38975,2021-03-01T00:46:00,-69.344,44.845,61.6317360020225,62.0722103965844,,,
UAL70   ,44,-69.69,39000,2021-03-01T00:46:05,-69.344,44.845,60.8290199356537,61.2758354606812,,,
UAL70   ,44,-69.69,39000,2021-03-01T00:46:06,-69.344,44.845,60.8290199356537,61.2758354606812,,,
UAL70   ,44.02,-69.66,39000,2021-03-01T00:46:17,-69.344,44.845,59.0955388519765,59.5553612807258,,,
UAL70   ,44.05,-69.61,38975,2021-03-01T00:46:34,-69.344,44.845,56.4743581919276,56.9547324994595,,,
UAL70   ,44.08,-69.57,38975,2021-03-01T00:46:49,-69.344,44.845,54.0184601549517,54.5204774227716,,,
UAL70   ,44.09,-69.56,39000,2021-03-01T00:46:54,-69.344,44.845,53.2415635180951,53.7514877089339,,,
UAL70   ,44.1,-69.54,39000,2021-03-01T00:47:01,-69.344,44.845,52.3737249648642,52.8920165220381,,,
UAL70   ,44.11,-69.53,39000,2021-03-01T00:47:05,-69.344,44.845,51.6047841523946,52.130721196695,,,
UAL70   ,44.11,-69.53,39000,2021-03-01T00:47:08,-69.344,44.845,51.6047841523946,52.130721196695,,,
UAL70   ,44.12,-69.52,39000,2021-03-01T00:47:12,-69.344,44.845,50.8384140670373,51.3721976357237,,,
UAL70   ,44.12,-69.51,39000,2021-03-01T00:47:14,-69.344,44.845,50.7566151216727,51.2912499719195,,,
UAL70   ,44.13,-69.5,38975,2021-03-01T00:47:18,-69.344,44.845,49.9965554953615,50.5385395742261,,,
UAL70   ,44.13,-69.5,39000,2021-03-01T00:47:19,-69.344,44.845,49.9965554953615,50.5392313601333,,,
UAL70   ,44.13,-69.5,38975,2021-03-01T00:47:20,-69.344,44.845,49.9965554953615,50.5385395742261,,,
UAL70   ,44.13,-69.49,39000,2021-03-01T00:47:21,-69.344,44.845,49.9231250439412,50.4665905250722,,,
UAL70   ,44.14,-69.49,39000,2021-03-01T00:47:23,-69.344,44.845,49.2394191836017,49.7903479261871,,,
UAL70   ,44.16,-69.47,39000,2021-03-01T00:47:32,-69.344,44.845,47.7344620214509,48.3025590372773,,,
UAL70   ,44.17,-69.45,39000,2021-03-01T00:47:38,-69.344,44.845,46.9295443000669,47.5072675838577,,,
UAL70   ,44.17,-69.45,39000,2021-03-01T00:47:40,-69.344,44.845,46.9295443000669,47.5072675838577,,,
UAL70   ,44.18,-69.44,39000,2021-03-01T00:47:44,-69.344,44.845,46.1898682809423,46.7767279411794,,,
UAL70   ,44.18,-69.43,39000,2021-03-01T00:47:45,-69.344,44.845,46.1420195279332,46.7294801082623,,,
UAL70   ,44.19,-69.42,38975,2021-03-01T00:47:49,-69.344,44.845,45.4107452573665,46.0067843445321,,,
UAL70   ,44.19,-69.41,38975,2021-03-01T00:47:54,-69.344,44.845,45.3727824507726,45.9693137671207,,,
UAL70   ,44.2,-69.4,38975,2021-03-01T00:47:57,-69.344,44.845,44.650493394589,45.2565462808983,,,
UAL70   ,44.2,-69.4,38975,2021-03-01T00:47:58,-69.344,44.845,44.650493394589,45.2565462808983,,,
UAL70   ,44.21,-69.39,38975,2021-03-01T00:48:00,-69.344,44.845,43.9327299665737,44.5485486094747,,,
UAL70   ,44.21,-69.39,39000,2021-03-01T00:48:02,-69.344,44.845,43.9327299665737,44.5493334112666,,,
UAL70   ,44.22,-69.38,39000,2021-03-01T00:48:07,-69.344,44.845,43.2197147751468,43.8463463736416,,,
UAL70   ,44.23,-69.36,39000,2021-03-01T00:48:12,-69.344,44.845,42.4997011606883,43.1367933882449,,,
UAL70   ,44.23,-69.36,39000,2021-03-01T00:48:13,-69.344,44.845,42.4997011606883,43.1367933882449,,,
UAL70   ,44.23,-69.36,38975,2021-03-01T00:48:14,-69.344,44.845,42.4997011606883,43.1359828871751,,,
UAL70   ,44.24,-69.35,39000,2021-03-01T00:48:19,-69.344,44.845,41.802506719471,42.4500637585356,,,
UAL70   ,44.24,-69.34,38975,2021-03-01T00:48:21,-69.344,44.845,41.8019266131101,42.4486688773946,,,
UAL70   ,44.26,-69.32,38975,2021-03-01T00:48:28,-69.344,44.845,40.436864964677,41.1050905493027,,,
UAL70   ,44.26,-69.32,38975,2021-03-01T00:48:28,-69.344,44.845,40.436864964677,41.1050905493027,,,
UAL70   ,44.26,-69.32,39000,2021-03-01T00:48:29,-69.344,44.845,40.436864964677,41.1059410942487,,,
UAL70   ,44.26,-69.32,39000,2021-03-01T00:48:30,-69.344,44.845,40.436864964677,41.1059410942487,,,
UAL70   ,44.26,-69.31,38975,2021-03-01T00:48:31,-69.344,44.845,40.4542464112465,41.1221895525603,,,
UAL70   ,44.28,-69.29,39000,2021-03-01T00:48:40,-69.344,44.845,39.1281320441687,39.8192046924373,,,
UAL70   ,44.28,-69.29,39000,2021-03-01T00:48:41,-69.344,44.845,39.1281320441687,39.8192046924373,,,
UAL70   ,44.28,-69.29,39000,2021-03-01T00:48:42,-69.344,44.845,39.1281320441687,39.8192046924373,,,
UAL70   ,44.29,-69.28,39000,2021-03-01T00:48:44,-69.344,44.845,38.475979446333,39.1785571381458,,,
UAL70   ,44.29,-69.28,39000,2021-03-01T00:48:45,-69.344,44.845,38.475979446333,39.1785571381458,,,
UAL70   ,44.29,-69.27,38975,2021-03-01T00:48:48,-69.344,44.845,38.5194055243961,39.2203139055225,,,
UAL70   ,44.3,-69.27,38975,2021-03-01T00:48:49,-69.344,44.845,37.8315948639461,38.5450125287904,,,
UAL70   ,44.3,-69.27,39000,2021-03-01T00:48:50,-69.344,44.845,37.8315948639461,38.5459195638406,,,
UAL70   ,44.3,-69.26,38975,2021-03-01T00:48:50,-69.344,44.845,37.8821475662814,38.5946307810863,,,
UAL70   ,44.3,-69.26,38975,2021-03-01T00:48:52,-69.344,44.845,37.8821475662814,38.5946307810863,,,
UAL70   ,44.31,-69.25,38975,2021-03-01T00:48:55,-69.344,44.845,37.2532883208914,37.9775711652853,,,
UAL70   ,44.31,-69.25,38975,2021-03-01T00:48:55,-69.344,44.845,37.2532883208914,37.9775711652853,,,
UAL70   ,44.31,-69.25,38975,2021-03-01T00:48:56,-69.344,44.845,37.2532883208914,37.9775711652853,,,
UAL70   ,44.31,-69.25,39000,2021-03-01T00:48:56,-69.344,44.845,37.2532883208914,37.9784917524614,,,
UAL70   ,44.31,-69.25,38975,2021-03-01T00:48:57,-69.344,44.845,37.2532883208914,37.9775711652853,,,
UAL70   ,44.31,-69.24,38975,2021-03-01T00:48:58,-69.344,44.845,37.3175990781096,38.0406574844518,,,
UAL70   ,44.31,-69.24,39000,2021-03-01T00:48:59,-69.344,44.845,37.3175990781096,38.0415765449704,,,
UAL70   ,44.32,-69.24,39000,2021-03-01T00:49:00,-69.344,44.845,36.6332569219246,37.3704944813426,,,
UAL70   ,44.32,-69.24,39000,2021-03-01T00:49:00,-69.344,44.845,36.6332569219246,37.3704944813426,,,
UAL70   ,44.32,-69.24,38975,2021-03-01T00:49:01,-69.344,44.845,36.6332569219246,37.3695589163505,,,
UAL70   ,44.32,-69.23,39000,2021-03-01T00:49:02,-69.344,44.845,36.7052412510456,37.4410614215165,,,
UAL70   ,44.32,-69.23,39000,2021-03-01T00:49:03,-69.344,44.845,36.7052412510456,37.4410614215165,,,
UAL70   ,44.33,-69.22,38975,2021-03-01T00:49:07,-69.344,44.845,36.1024028364264,36.8493135819171,,,
UAL70   ,44.33,-69.21,39000,2021-03-01T00:49:10,-69.344,44.845,36.1888146922976,36.9349245823756,,,
UAL70   ,44.34,-69.21,39000,2021-03-01T00:49:13,-69.344,44.845,35.509565160707,36.2696507148168,,,
UAL70   ,44.34,-69.2,39000,2021-03-01T00:49:13,-69.344,44.845,35.6042010719324,36.3623084944137,,,
UAL70   ,44.34,-69.2,38975,2021-03-01T00:49:13,-69.344,44.845,35.6042010719324,36.361346989151,,,
UAL70   ,44.34,-69.2,39000,2021-03-01T00:49:14,-69.344,44.845,35.6042010719324,36.3623084944137,,,
UAL70   ,44.35,-69.2,38975,2021-03-01T00:49:17,-69.344,44.845,34.927233906551,35.6987407236974,,,
UAL70   ,44.35,-69.19,39000,2021-03-01T00:49:18,-69.344,44.845,35.030337085836,35.8005986181742,,,
UAL70   ,44.35,-69.19,38975,2021-03-01T00:49:19,-69.344,44.845,35.030337085836,35.7996220265263,,,
UAL70   ,44.35,-69.19,38975,2021-03-01T00:49:19,-69.344,44.845,35.030337085836,35.7996220265263,,,
UAL70   ,44.35,-69.19,39000,2021-03-01T00:49:20,-69.344,44.845,35.030337085836,35.8005986181742,,,
UAL70   ,44.35,-69.18,38975,2021-03-01T00:49:21,-69.344,44.845,35.140026287615,35.9069612803579,,,
UAL70   ,44.35,-69.18,38975,2021-03-01T00:49:22,-69.344,44.845,35.140026287615,35.9069612803579,,,
UAL70   ,44.36,-69.18,38975,2021-03-01T00:49:22,-69.344,44.845,34.4677560469653,35.2493209552746,,,
UAL70   ,44.36,-69.18,38975,2021-03-01T00:49:23,-69.344,44.845,34.4677560469653,35.2493209552746,,,
UAL70   ,44.36,-69.18,38975,2021-03-01T00:49:24,-69.344,44.845,34.4677560469653,35.2493209552746,,,
UAL70   ,44.36,-69.18,38975,2021-03-01T00:49:24,-69.344,44.845,34.4677560469653,35.2493209552746,,,
UAL70   ,44.36,-69.17,38975,2021-03-01T00:49:25,-69.344,44.845,34.58620853891,35.3651557608873,,,
UAL70   ,44.36,-69.17,38975,2021-03-01T00:49:27,-69.344,44.845,34.58620853891,35.3651557608873,,,
UAL70   ,44.37,-69.16,38975,2021-03-01T00:49:29,-69.344,44.845,34.0444722063897,34.8355351431049,,,
UAL70   ,44.37,-69.16,38975,2021-03-01T00:49:30,-69.344,44.845,34.0444722063897,34.8355351431049,,,
UAL70   ,44.37,-69.15,39000,2021-03-01T00:49:32,-69.344,44.845,34.1785332649905,34.9675632725299,,,
UAL70   ,44.38,-69.15,38975,2021-03-01T00:49:34,-69.344,44.845,33.5153994221444,34.3186599289764,,,
UAL70   ,44.38,-69.15,39000,2021-03-01T00:49:34,-69.344,44.845,33.5153994221444,34.3196786625136,,,
UAL70   ,44.38,-69.15,39000,2021-03-01T00:49:36,-69.344,44.845,33.5153994221444,34.3196786625136,,,
UAL70   ,44.39,-69.14,38975,2021-03-01T00:49:39,-69.344,44.845,32.9995955078549,33.8151108910926,,,
UAL70   ,44.39,-69.14,38975,2021-03-01T00:49:40,-69.344,44.845,32.9995955078549,33.8151108910926,,,
UAL70   ,44.39,-69.13,38975,2021-03-01T00:49:40,-69.344,44.845,33.152431615547,33.9642774532062,,,
UAL70   ,44.4,-69.12,38975,2021-03-01T00:49:45,-69.344,44.845,32.6602527307642,33.484033946528,,,
UAL70   ,44.4,-69.11,39000,2021-03-01T00:49:48,-69.344,44.845,32.8293790763292,33.6500590728997,,,
UAL70   ,44.4,-69.11,38975,2021-03-01T00:49:49,-69.344,44.845,32.8293790763292,33.6490200664473,,,
UAL70   ,44.41,-69.11,39000,2021-03-01T00:49:50,-69.344,44.845,32.1828405302123,33.0195937235059,,,
UAL70   ,44.41,-69.11,39000,2021-03-01T00:49:51,-69.344,44.845,32.1828405302123,33.0195937235059,,,
UAL70   ,44.41,-69.1,39000,2021-03-01T00:49:53,-69.344,44.845,32.3619055890454,33.1941452431992,,,
UAL70   ,44.42,-69.1,39000,2021-03-01T00:49:55,-69.344,44.845,31.7208578225898,32.5694821278029,,,
UAL70   ,44.42,-69.09,39000,2021-03-01T00:49:58,-69.344,44.845,31.9100618964185,32.7537844424973,,,
UAL70   ,44.42,-69.08,39000,2021-03-01T00:50:00,-69.344,44.845,32.1056814449647,32.9443944566882,,,
UAL70   ,44.43,-69.07,39000,2021-03-01T00:50:05,-69.344,44.845,31.6804235055864,32.5301026522455,,,
UAL70   ,44.44,-69.07,39000,2021-03-01T00:50:06,-69.344,44.845,31.0559531750452,31.9222582641473,,,
UAL70   ,44.44,-69.06,39000,2021-03-01T00:50:07,-69.344,44.845,31.2723093871975,32.1327820065571,,,
UAL70   ,44.44,-69.06,39000,2021-03-01T00:50:08,-69.344,44.845,31.2723093871975,32.1327820065571,,,
UAL70   ,44.44,-69.06,39000,2021-03-01T00:50:09,-69.344,44.845,31.2723093871975,32.1327820065571,,,
UAL70   ,44.44,-69.06,39000,2021-03-01T00:50:10,-69.344,44.845,31.2723093871975,32.1327820065571,,,
UAL70   ,44.44,-69.05,39000,2021-03-01T00:50:11,-69.344,44.845,31.4948531729281,32.3494068176932,,,
UAL70   ,44.45,-69.05,39000,2021-03-01T00:50:12,-69.344,44.845,30.8820147340209,31.7530656646662,,,
UAL70   ,44.45,-69.05,39000,2021-03-01T00:50:14,-69.344,44.845,30.8820147340209,31.7530656646662,,,
UAL70   ,44.45,-69.04,39000,2021-03-01T00:50:16,-69.344,44.845,31.1150788428273,31.9797823080095,,,
UAL70   ,44.46,-69.04,39000,2021-03-01T00:50:18,-69.344,44.845,30.5102193127886,31.3915884846048,,,
UAL70   ,44.46,-69.03,39000,2021-03-01T00:50:19,-69.344,44.845,30.7539179436545,31.6284968652851,,,
UAL70   ,44.47,-69.02,39000,2021-03-01T00:50:24,-69.344,44.845,30.4120295100023,31.2961640459269,,,
UAL70   ,44.47,-69.02,39000,2021-03-01T00:50:25,-69.344,44.845,30.4120295100023,31.2961640459269,,,
UAL70   ,44.47,-69.01,38975,2021-03-01T00:50:27,-69.344,44.845,30.6722208742173,31.5479564195784,,,
UAL70   ,44.48,-69.01,39000,2021-03-01T00:50:28,-69.344,44.845,30.0900663255998,30.9833896878845,,,
UAL70   ,44.48,-69.01,39000,2021-03-01T00:50:29,-69.344,44.845,30.0900663255998,30.9833896878845,,,
UAL70   ,44.48,-69.01,39000,2021-03-01T00:50:29,-69.344,44.845,30.0900663255998,30.9833896878845,,,
UAL70   ,44.48,-69.01,39000,2021-03-01T00:50:30,-69.344,44.845,30.0900663255998,30.9833896878845,,,
UAL70   ,44.48,-69,39000,2021-03-01T00:50:31,-69.344,44.845,30.3609281620565,31.2465086679116,,,
UAL70   ,44.49,-68.99,38975,2021-03-01T00:50:36,-69.344,44.845,30.0702319631874,30.9629984209338,,,
UAL70   ,44.49,-68.99,38975,2021-03-01T00:50:37,-69.344,44.845,30.0702319631874,30.9629984209338,,,
UAL70   ,44.5,-68.97,38975,2021-03-01T00:50:43,-69.344,44.845,30.0981777997664,30.9901392020301,,,
UAL70   ,44.5,-68.97,38975,2021-03-01T00:50:43,-69.344,44.845,30.0981777997664,30.9901392020301,,,
UAL70   ,44.5,-68.97,39000,2021-03-01T00:50:44,-69.344,44.845,30.0981777997664,30.9912673496691,,,
UAL70   ,44.51,-68.97,39000,2021-03-01T00:50:44,-69.344,44.845,29.5530003605586,30.462077660322,,,
UAL70   ,44.51,-68.97,39000,2021-03-01T00:50:45,-69.344,44.845,29.5530003605586,30.462077660322,,,
UAL70   ,44.51,-68.96,39000,2021-03-01T00:50:47,-69.344,44.845,29.8609489081769,30.7609267540668,,,
UAL70   ,44.51,-68.96,38975,2021-03-01T00:50:48,-69.344,44.845,29.8609489081769,30.7597901584455,,,
UAL70   ,44.51,-68.96,38975,2021-03-01T00:50:48,-69.344,44.845,29.8609489081769,30.7597901584455,,,
UAL70   ,44.51,-68.96,38975,2021-03-01T00:50:49,-69.344,44.845,29.8609489081769,30.7597901584455,,,
UAL70   ,44.51,-68.95,38975,2021-03-01T00:50:50,-69.344,44.845,30.1737545082183,31.0635458699917,,,
UAL70   ,44.52,-68.95,39000,2021-03-01T00:50:51,-69.344,44.845,29.6459673669291,30.5522785761282,,,
UAL70   ,44.52,-68.95,38975,2021-03-01T00:50:51,-69.344,44.845,29.6459673669291,30.5511342181575,,,
UAL70   ,44.52,-68.95,39000,2021-03-01T00:50:53,-69.344,44.845,29.6459673669291,30.5522785761282,,,
UAL70   ,44.52,-68.94,39000,2021-03-01T00:50:53,-69.344,44.845,29.9690175466451,30.8658445175802,,,
